,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0,outcome_profit
147,1.0854404519432,1.051791576292054,-0.36029162329382497,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.575539508771572,1.0,0.0,-1.4085886014242908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.21624868530109845,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-1.7394184340310457,-0.803780714376021,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.6794693789917865
103,0.14601773138636698,-1.142158201533439,0.18273529436779345,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,-0.05356839748444563,1.0,0.0,0.7491445770813274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-1.5932990605860724,-1.620267341220735,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.869840094391217
98,0.5556820926829105,0.7888184872070686,1.7262540339853385,2.8656396369104904,2.88503577997682,1.1499590165902691,-0.20815979745000354,1.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,1.2254000342052265,1.0,0.0,-0.42219629125029373,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,2.750147210252256,0.9346585865055488,0.0,-0.35249814411961783,-0.19291022174170488,0.5183115005127276,-0.4098750849311718,0.0,0.0,0.0,-2.1470520007594147,-0.6371100582015539,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.811003610555482
44,0.0047852102079023965,0.39792728980638187,0.12100011339402912,-0.4090329055057807,-0.4522855472547795,0.9667991324851511,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,0.3968054531042224,0.0,1.0,-1.038691485109042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.6422085382276309,0.0,-0.35249814411961783,-0.19291022174170488,0.9915339899092542,1.953594483765397,1.0,0.0,0.0,-0.4959682691795709,-0.9414556011782436,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.319195136723507
160,-0.1289753307640899,0.2799839381360145,-0.5597184858602023,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.19699594813508972,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,1.4913749328235233,1.0,0.0,0.0,0.026434468914908874,-1.4971250690803033,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.848438606025473
458,-0.12396178256800287,-0.4799722888745319,-0.38934662319776414,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859285,1.0,-1.2800392329889014,0.0,0.0,0.7491445770813274,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.9855194644669256,0.0,-0.35249814411961783,-0.19291022174170488,0.3253054723609712,2.4129491108760543,1.0,0.0,0.0,0.5569702072982889,0.5847929734097912,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.373080461543318
92,-0.892724909141857,-1.142158201533439,-0.6745166858932823,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.7373172424562897,0.0,0.0,0.3175979413802037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,2.6067099494858184,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.0616107624445033,-0.31879099171966474,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.521327988850359
117,2.5189246072253018,1.179175338901487,3.1354252860386027,1.5701513024116651,1.21637511636102,-1.0942955726069603,-0.20815979745000354,0.0,1.0,1.0,0.0,0.0,-1.301987088992619,0.0,-0.35224986210866466,1.0,0.0,0.3175979413802037,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.286691197821805,2.0757978999498885,-0.057128533741302986,0.0,1.7086180039291816,-0.19291022174170488,1.1442487174459948,-0.4098750849311718,0.0,0.0,0.0,-0.7040859194322091,-0.07806651295720413,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7.828614663431065
38,0.7486370201888596,0.9309952266615308,0.7447335482360257,2.8872885257240464,2.88503577997682,1.1838594825513766,4.8040015999736125,0.0,1.0,1.0,1.0,0.0,-0.01655206941938245,1.0,1.5844759741108596,1.0,0.0,-0.29889725247854426,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.12724214886868868,0.0,2.9142936601685645,-0.19291022174170488,1.1690246164028597,-0.4098750849311718,0.0,0.0,0.0,0.6673462999117892,1.783889428079109,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.5378307818148516
447,-0.4341279773548428,0.14532766428946295,-0.5843806369114279,-0.4090329055057807,-0.4522855472547795,1.0878061615763999,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.5902417050471631,1.0,0.8742209733957916,0.0,0.0,0.8724436158530771,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.3571805612897924,-0.9239678416710444,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.549711081675778
36,-0.6411412179139422,0.024481429155464682,-0.6708773060839608,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,1.0,-0.35224986210866466,0.0,0.0,0.9340931352389518,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.7693607331310734,0.0,-0.35249814411961783,-0.19291022174170488,0.7807702628534071,-0.4098750849311718,0.0,1.0,0.0,0.6381058736600517,0.6687871402459632,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.135930055251442
108,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,-0.7373172424562897,0.0,0.0,1.3656397709400754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,2.6067099494858184,0.0,-0.35249814411961783,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,1.0,0.0,-1.13496599184424,-0.8743163589674848,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.159643348598155
281,-0.6962246476753039,-1.142158201533439,0.5955026385937543,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,0.1904721284239469,0.0,0.0,-1.1619905238807915,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.921763459084712,0.0,-0.35249814411961783,-0.19291022174170488,-0.10447176430331,-0.4098750849311718,0.0,0.0,0.0,1.6007835719044643,-0.10917978378218517,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.266512094615959
391,2.2926082117395383,1.0850185656153517,2.2091659085153905,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,0.0,-1.2800392329889014,0.0,0.0,1.9204854454129487,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,2.6067099494858184,0.0,-0.35249814411961783,-0.19291022174170488,0.695350503199632,-0.4098750849311718,0.0,0.0,1.0,0.31860702259735,-0.4579627185155378,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.275673193168319
476,1.7951842591005034,1.404221928859635,0.2141757826245645,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.98062833409931,1.0,-2.2078286038691384,0.0,0.0,1.858835926027074,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,2.0726707308913594,0.0,-0.35249814411961783,-0.19291022174170488,0.24844275121953735,-0.4098750849311718,0.0,1.0,0.0,-1.3939762447295678,-1.818324197040156,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.365537571180417
446,-0.6657001016711883,0.007717342257568285,0.9709491354347732,2.618842782336108,1.21637511636102,1.1309971279558837,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,0.0,0.575539508771572,1.0,0.0,-0.5454953300220434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.750147210252256,-1.4494450679339983,0.0,-0.35249814411961783,-0.19291022174170488,1.6444382235800248,-0.4098750849311718,0.0,0.0,0.0,-1.7872076301307716,-0.4962641733643022,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.587343281287349
376,-0.9164137535713724,-1.142158201533439,-0.6129500477189079,2.725944277979667,2.192479031004742,1.0878061615763999,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,-0.05356839748444563,1.0,0.0,-1.100341004494917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.0757978999498885,0.9473738059958928,0.0,-0.35249814411961783,-0.19291022174170488,1.7486277441264326,-0.4098750849311718,0.0,0.0,0.0,-0.13744690787685504,-1.7722697242366383,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.5990614255474
338,1.4468246661435042,1.2131612141305497,-0.033056685299456344,-0.4090329055057807,-0.4522855472547795,1.1309971279558837,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,1.0,1.2254000342052265,0.0,0.0,-0.6687943687937931,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.006267655779925974,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,2.4089187072159564,1.0,0.0,0.0,-1.0567579361372903,-2.008220974310944,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.430775287526858
227,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.7373172424562897,0.0,0.0,0.5025464995378282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.614742921308474,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.9161042925808374,0.034194562549360326,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.463708192199391
464,1.4871489656208776,-1.142158201533439,-0.5034418830698238,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859285,1.0,-0.05356839748444563,0.0,0.0,1.5505883290976998,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,1.7166445851617202,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,1.0,0.0,0.1561036473817352,0.6759192347823265,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.856308970399906
156,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.268882950153854,1.0,0.575539508771572,0.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.614742921308474,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.7158392434261285,0.5035092505541641,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.879934050383624
432,-0.8568891119286306,0.9941860205899616,-0.6726958850665467,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,1.7971864066411989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.09527419221233574,0.0,-0.35249814411961783,-0.19291022174170488,0.9106185614150002,-0.4098750849311718,0.0,0.0,0.0,0.1847201871931912,-0.43224119398251337,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.193620545146161
74,2.372814719056152,1.4908074074627913,2.1592630071890504,-0.4090329055057807,-0.4522855472547795,1.1309971279558837,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,1.0017952811895592,1.0,0.0,0.8724436158530771,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.8583672695634832,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,3.033520885683709,1.0,0.0,1.0,-1.343108398852748,-0.5870161895188112,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8.882865973583167
64,1.7503640014831117,1.4383518281551575,0.37390444579612536,-0.4090329055057807,-0.4522855472547795,1.1309971279558837,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.3968054531042224,0.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.013913839952952242,-0.4098750849311718,0.0,0.0,0.0,1.4805472418303325,0.4339837548244645,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.540808934785866
395,-0.11156652028990728,-1.142158201533439,-0.2590445746084942,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.8742209733957916,0.0,0.0,1.3656397709400754,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,1.0216549587639874,-0.4098750849311718,0.0,1.0,1.0,1.9903245009227355,1.730488264314731,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.732676848406756
309,-0.24826585728120604,0.2799839381360145,-0.6155746306537083,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,1.0,-0.35224986210866466,0.0,0.0,-0.977041965723167,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.8392944403279669,0.0,-0.35249814411961783,-0.19291022174170488,0.5992269290069816,-0.4098750849311718,0.0,0.0,0.0,1.1326748913248987,1.246436699214818,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.22585723270808
110,1.7695374203592489,-0.038515013768593655,2.2212217138862496,1.8590307150798269,1.21637511636102,0.8707576538616291,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,1.268882950153854,1.0,0.7331941189565587,1.0,0.0,0.3175979413802037,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,2.0726707308913594,0.0,-0.35249814411961783,-0.19291022174170488,0.672423837645673,2.0364928708896692,1.0,0.0,0.0,1.4030022333028749,0.08408312361875689,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.573292740010609
433,-0.7361329830537228,-1.142158201533439,0.9724583257321524,2.1648729334128034,1.21637511636102,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,0.0,-0.35224986210866466,1.0,0.0,0.4408969801519534,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.012805173455590405,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.4468342631134688,1.3598203375752835,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8.163971185871267
280,1.3786783575247257,1.3391379155272083,-0.09041880036595884,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.3048066854739267,0.0,-0.05356839748444563,0.0,0.0,0.19429890260845414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,2.3273367061803847,1.0,0.0,0.0,1.3058571659352756,1.3092890160710575,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.85786549052329
205,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,0.8742209733957916,0.0,0.0,-0.4838458106361687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,1.1253559288039623,1.3479032199417371,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,-0.32870637703282324,0.4673760288043782,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.749022753240448
344,-0.7471277492471746,-0.4089135391000213,-0.6726958850665467,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,0.0,0.575539508771572,0.0,0.0,1.858835926027074,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.16520789940922914,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,-1.7911374000390368,1.3540759298244702,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.349788723848948
204,-0.9164137535713724,-1.142158201533439,-0.2439560166373768,2.910817821713361,3.4222245284281354,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,0.1904721284239469,1.0,0.0,-0.4838458106361687,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.4133345874014344,0.0,-0.35249814411961783,-0.19291022174170488,2.1994027585765403,-0.4098750849311718,0.0,0.0,0.0,-1.9082482654175503,-0.2258161994970289,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.274253425542671
454,0.3283960123205137,1.1406338494050858,0.013018476355968412,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,1.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,2.22525336477549,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,1.899929654111204,-1.1371729196851614,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.673708532266997
283,0.7159746674987505,0.9169475053502016,-0.27359120700054657,-0.4090329055057807,-0.4522855472547795,0.8391303743319072,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.98062833409931,1.0,1.118261499304184,1.0,0.0,0.9957426546248266,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.9471938980654008,0.0,-0.35249814411961783,-0.19291022174170488,1.3990491965099237,-0.4098750849311718,0.0,1.0,0.0,-1.3469586826931577,-1.0371046858119273,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.164616403205265
431,2.610292214897771,0.3876540082243093,3.8605546916824394,-0.4090329055057807,1.21637511636102,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,-0.05356839748444563,0.0,0.0,0.07099986383670456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.4894459964130076,0.0,4.975409808217363,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,1.0,-1.6762894643115245,-0.03938916512167555,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9.604189570543218
91,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,0.3968054531042224,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.3305057527837044,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.2471436994875653,-0.33215702714750994,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.433274801163959
426,0.18318373275934485,1.3833982763683517,1.149467539136795,2.786675206626205,1.21637511636102,1.0628471898273628,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,2.8874543253412512,1.0,0.0,-0.8537429269514175,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.07638127090731167,0.0,-0.35249814411961783,-0.19291022174170488,0.2878352965989627,-0.4098750849311718,0.0,0.0,0.0,0.4881376656317111,0.03883901275128576,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.520506792894693
214,-0.019983007353868317,0.3797255295375331,-0.3088084716756344,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.301987088992619,0.0,-1.2800392329889014,0.0,0.0,0.07099986383670456,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.4893274471301176,2.184005305471815,1.0,0.0,0.0,-0.07745412103544,-0.17102835390481086,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.155881406577529
299,-0.4378494296351287,1.0043204921307012,-0.6252378405793401,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,-1.2800392329889014,0.0,0.0,0.19429890260845414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.4387650263821229,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-1.0640756190732257,-0.9394170265074544,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.657429216465073
4,0.19906045796837,0.5797238050630628,-0.3478017646601161,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-2.2078286038691384,0.0,0.0,1.1190416933965759,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.9918770742120978,0.0,-0.35249814411961783,-0.19291022174170488,0.7176125332632438,-0.4098750849311718,0.0,0.0,0.0,0.7881339224652024,-0.7008847012370769,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.134911126413869
134,0.7307995209129876,0.14532766428946295,1.520580689141258,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,-2.2078286038691384,1.0,0.0,0.4408969801519534,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.9537314157410652,0.0,-0.35249814411961783,-0.19291022174170488,1.0067421356076507,-0.4098750849311718,0.0,0.0,0.0,0.6125779841435115,-0.7008847012370769,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.061474158923475
451,1.2912134830254045,1.1888096770681578,-0.22362384191923051,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,1.0,0.7331941189565587,1.0,0.0,0.009350344450829759,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.49598351408867203,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.2830401339050635,0.09312469637860116,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.0676849738825
276,-0.4139701246572061,-1.142158201533439,-0.3463392274560848,1.4505309699826208,1.21637511636102,0.9667991324851511,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.6592695792060008,1.0,0.1904721284239469,1.0,0.0,0.4408969801519534,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.2289639047914427,0.0,-0.35249814411961783,-0.19291022174170488,1.2821679732658766,2.0599372677018133,1.0,0.0,0.0,0.3377905591246357,0.2693703457614009,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.023968635006307
118,0.5164115369531418,0.6544738787739737,-0.02891606860972272,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,0.0,1.6609834898367952,0.0,0.0,-0.42219629125029373,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,2.750147210252256,0.16538780733972144,0.0,-0.35249814411961783,-0.19291022174170488,0.8391263954544571,-0.4098750849311718,0.0,0.0,0.0,0.18421251252103987,1.0047779829933448,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.295311425159899
346,-0.3648842751412901,-0.5715829506237424,-0.4484303180239742,-0.4090329055057807,-0.4522855472547795,0.9857595027915044,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.3968054531042224,0.0,0.0,0.009350344450829759,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,8.995396524615198e-05,0.0,-0.35249814411961783,-0.19291022174170488,0.395170548176532,-0.4098750849311718,0.0,0.0,0.0,0.6061444817736421,1.1744697911343558,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.244098936079257
